comparar,0,0,1 
comparara,0,1,0 
compararse,0,1,1 
compararsele,0,0,1 
compare,0,1,0 
comparecer,0,1,1 
comparecieron,0,1,0 
compartia,0,1,1 
compas,1,0,1 
compasion,1,1,4 
compasiva,0,2,0 
compasivamente,1,0,0 
compasivo,1,1,0 
compañeras,3,0,0 
compañero,9,3,4 
compañeros,11,5,21 
compañia,4,8,27 
compenetrados,1,0,0 
compensacion,1,0,0 
competidores,0,0,1 
complacencia,0,0,2 
complacia,0,0,1 
complacido,0,1,0 
completa,2,5,8 
completaba,0,0,1 
completaban,0,0,1 
completamente,2,14,2 
completar,1,2,0 
completaras,0,1,0 
completas,0,3,0 
completo,1,5,12 
completos,0,3,1 
complicada,0,1,0 
complicado,0,0,1 
complicidad,0,0,1 
componen,0,1,0 
componer,0,0,1 
componian,0,0,1 
componiase,0,0,1 
comportamiento,0,0,1 
composicion,0,1,0 
compra,0,1,0 
compradas,0,3,0 
compradores,2,0,0 
compramos,0,1,0 
comprandose,1,0,0 
comprar,0,10,1 
comprare,0,1,0 
comprarme,0,2,0 
comprarmelas,0,1,0 
compraron,0,1,0 
compras,3,1,0 
compre,0,2,0 
comprendan,1,0,0 
comprende,0,4,0 
comprender,0,3,4 
comprendera,0,0,1 
comprenderle,0,1,0 
comprendi,0,5,0 
comprendia,4,0,3 
comprendiase,0,0,1 
comprendido,0,1,0 
comprendiendo,1,2,2 
comprendiera,0,0,1 
comprendieran,0,0,1 
comprendieron,0,0,1 
comprendio,1,0,2 
comprendo,0,0,5 
comprensibles,0,0,1 
comprension,0,1,0 
comprimian,0,0,1 
compro,0,5,0 
comprobacion,0,1,0 
comprobar,0,2,0 
comprobaran,0,1,0 
comprobarlo,0,1,0 
comprometedoras,0,0,1 
comprometedores,1,0,0 
comprometer,0,0,2 
comprometernos,0,0,1 
comprometerse,0,0,1 
compromiso,0,0,3 
compromisos,1,1,2 
compruebo,0,1,0 
compuesta,0,2,1 
compuestas,0,0,1 
compuesto,0,1,0 
compungida,0,0,2 
compungido,0,0,3 
comun,1,1,1 
comuneros,0,0,2 
comunes,0,0,1 
comunicar,1,1,0 
comunicaria,0,0,1 
comunicarle,1,0,1 
comunidad,1,0,0 
comunion,0,0,1 
con,535,575,812 
conan,0,1,0 
conato,1,0,0 
concebido,1,0,0 
concebir,0,0,1 
conceda,0,0,3 
concede,0,0,2 
conceded,0,1,0 
concedeme,0,2,0 
concedenos,0,1,0 
concedere,0,3,0 
concederian,0,0,1 
concederme,0,0,1 
concedi,0,0,1 
concedia,2,0,0 
concedido,0,2,0 
concediendo,0,0,1 
concediendole,0,1,0 
concedio,0,4,0 
concedo,0,3,0 
concentrado,1,0,0 
concepcion,1,0,0 
concepto,0,0,3 
concerniente,0,1,0 
concertaron,0,2,0 
concesion,1,0,2 
concesiones,0,0,2 
concha,1,0,0 
conchas,1,0,0 
conchita,2,0,0 
conciencia,3,3,9 
conciencias,0,0,2 
concierto,0,0,1 
conciliabulos,0,0,1 
conciliar,0,2,0 
conciso,0,0,1 
concluir,0,2,0 
conclusion,0,2,0 
concluyente,0,0,1 
concubina,0,1,0 
concuerdan,0,1,0 
concupiscencia,0,0,1 
concurrencia,1,3,0 
concurrentes,0,2,0 
concurrida,0,0,1 
conde,0,0,57 
condecoraciones,1,0,0 
condenable,0,2,0 
condenada,2,2,0 
condenado,5,0,1 
condenados,1,0,0 
condenandolo,0,0,1 
condenao,1,0,0 
condenes,0,1,0 
condensar,0,1,0 
condensarse,0,1,0 
condenso,0,1,0 
condes,0,0,2 
condesa,2,0,29 
condesita,0,0,2 
condesito,0,0,41 
condicion,1,12,3 
condiciones,0,2,4 
condimentos,0,1,0 
condolerse,0,0,1 
condolia,0,1,0 
conduce,0,3,0 
conducia,0,1,2 
conducian,0,1,0 
conducido,0,0,2 
conducire,0,1,0 
conducirlos,0,0,1 
conducta,1,2,9 
conductor,1,0,0 
conduele,0,0,1 
conduelo,0,0,1 
condujeron,0,1,0 
condujo,0,3,0 
conduzcan,0,0,1 
conejo,0,1,0 
confeccion,0,0,2 
confeccionada,0,0,1 
confeccionar,1,0,0 
conferencia,0,0,1 
confesaba,0,0,2 
confesado,0,0,1 
confesando,1,0,0 
confesar,0,1,6 
confesarlo,0,0,3 
confesarme,0,0,1 
confesarte,0,1,0 
confesion,0,0,10 
confeso,0,0,1 
confesonario,0,0,2 
confesor,1,0,5 
confia,0,1,1 
confiaba,0,0,1 
confiado,0,1,0 
confiados,0,0,1 
confian,0,0,1 
confiando,1,1,1 
confianza,5,3,12 
confiar,0,0,1 
confiaramos,0,1,0 
confiaron,0,1,1 
confiasemos,0,0,1 
confidencia,0,1,0 
confidencial,0,0,1 
confidencias,1,0,1 
confie,0,2,2 
confiere,0,0,1 
confiero,0,0,1 
confies,0,1,0 
confiesas,0,2,0 
confieso,1,0,3 
confio,0,2,3 
confiscacion,0,0,1 
confiscada,0,0,2 
confiscaron,0,0,1 
confiteria,0,1,0 
confitero,0,1,0 
confituras,0,1,0 
conflicto,0,0,1 
conflictos,0,0,1 
conformaria,1,0,0 
conformarse,1,0,1 
conforme,3,1,6 
conformes,0,0,1 
confundia,1,0,0 
confundiase,1,0,0 
confundidos,1,0,0 
confundiendose,0,0,1 
confundieron,0,0,1 
confusa,1,0,3 
confusas,1,0,1 
confusion,0,0,4 
confusiones,0,0,1 
confuso,0,1,3 
confusos,0,0,1 
congeniaban,1,0,0 
congestionados,1,0,0 
congraciarse,0,0,1 
congratulo,0,0,1 
congregacion,0,0,1 
conjeturas,0,1,0 
conjunto,0,2,0 
conjurar,0,0,1 
conjuro,0,12,0 
conjuros,0,2,0 
conmigo,0,30,3 
conmocion,0,0,1 
conmovedor,1,0,0 
conmovedora,1,0,1 
conmover,0,1,1 
conmoverle,0,1,0 
conmoverse,0,0,2 
conmovia,0,0,1 
conmovian,1,0,0 
conmovida,0,1,1 
conmovido,0,1,3 
conmovidos,0,0,1 
conmoviendo,1,0,1 
conmovio,2,1,1 
conmoviose,0,0,1 
conmueve,0,1,1 
conmueven,0,1,0 
conoce,1,5,13 
conocedor,0,0,1 
conocedora,0,0,1 
conoceis,0,1,0 
conocemos,1,1,2 
conocen,3,0,2 
conocer,1,4,12 
conocera,0,1,1 
conoceras,0,1,0 
conocerla,0,0,1 
conocerles,1,0,0 
conocerlo,0,0,1 
conocerme,0,0,1 
conocernos,0,1,0 
conocerte,0,0,2 
conoces,0,1,2 
conoci,2,0,0 
conocia,4,4,8 
conocian,3,1,1 
conociase,0,0,2 
conocida,1,2,0 
conocidas,0,0,1 
conocido,6,8,3 
conocidos,0,2,2 
conociendo,1,0,1 
conociendola,0,0,1 
conociera,0,0,2 
conocieramos,1,0,0 
conocieran,0,0,1 
conocieron,1,0,1 
conociesemos,0,1,0 
conocimiento,0,2,2 
conocimientos,0,2,0 
conocimos,1,0,0 
conocio,2,0,2 
conozca,0,1,1 
conozco,3,2,13 
conque,0,0,2 
conquista,0,0,10 
conquistador,0,0,2 
conquistar,0,0,4 
conquistas,0,0,3 
consabido,0,0,1 
consagrada,0,1,0 
consagrare,0,1,0 
consagro,0,1,0 
consciente,0,1,0 
consecuencia,1,1,4 
consecuencias,0,3,1 
consegui,1,2,0 
conseguia,1,1,1 
conseguian,0,1,1 
conseguido,0,0,3 
conseguir,3,0,1 
conseguira,0,0,1 
conseguirlas,0,1,0 
conseguirlo,0,0,1 
consejero,1,0,0 
consejeros,0,0,1 
consejo,3,4,5 
consejos,1,4,8 
consentia,1,0,0 
consentimiento,0,2,0 
consentir,0,2,2 
consentira,0,1,0 
conserje,0,0,2 
conserva,0,1,0 
conservacion,1,0,1 
conservado,0,5,0 
conservadores,0,0,1 
conservame,0,6,0 
conservando,0,1,0 
conservar,1,2,0 
conservara,0,4,0 
conservarla,0,1,0 
conservarme,0,5,0 
conservas,0,1,0 
conservase,0,1,0 
conserve,0,2,0 
conserves,0,1,0 
conservo,0,1,0 
considera,0,2,3 
consideraba,0,1,2 
considerable,0,2,0 
considerablemente,0,3,0 
considerables,0,2,0 
consideracion,1,2,5 
consideraciones,0,2,2 
considerada,0,1,1 
considerado,0,1,2 
consideramos,0,1,0 
consideran,0,2,0 
considerando,1,0,2 
considerar,0,1,2 
consideraria,0,0,1 
considerarse,0,0,3 
considerase,0,0,1 
considerasen,1,0,0 
considere,0,0,2 
consideren,1,0,0 
considero,0,0,3 
consiento,0,0,1 
consigo,0,2,0 
consiguiente,0,1,1 
consiguieron,1,0,1 
consiguio,1,1,4 
consintio,0,2,1 
consiste,1,0,2 
consistente,0,0,1 
consistia,1,1,1 
consistian,0,0,1 
consistio,0,0,1 
consistira,0,0,1 
consola,0,0,2 
consolaba,0,0,1 
consolabase,0,0,1 
consolarla,1,0,0 
consolarle,0,0,1 
consolarme,0,2,0 
consolarnos,0,1,0 
consolido,0,1,0 
consonancia,0,0,1 
consonante,0,0,1 
conspira,0,0,1 
conspiraba,1,0,0 
conspiracion,0,0,3 
conspiraciones,0,0,1 
conspirador,0,0,4 
conspiradores,0,0,1 
conspirar,0,0,1 
consta,0,1,1 
constaba,1,0,0 
constancia,1,1,0 
constante,0,1,3 
constantemente,0,1,1 
constantes,0,1,0 
constitucion,0,0,21 
constitucional,0,0,5 
constitucionales,0,0,1 
constituia,0,0,2 
constituian,0,0,3 
constituida,0,0,1 
constituis,0,1,0 
constituye,0,1,0 
constituyentes,0,0,1 
construccion,1,3,1 
construida,0,2,0 
construido,0,2,0 
construidos,0,1,0 
construir,1,3,0 
construyo,0,1,0 
consuela,0,0,1 
consuelate,0,1,1 
consuele,0,1,0 
consuelo,4,3,1 
consulta,0,1,2 
consultado,1,0,0 
consultando,0,0,1 
consultar,0,0,1 
consultarme,0,0,1 
consulte,0,1,0 
consulto,0,0,2 
consumaba,0,0,1 
consumada,0,0,1 
consumado,0,0,2 
consume,0,0,1 
consumen,0,1,0 
consumido,1,0,0 
consumio,1,0,0 
consumirian,0,1,0 
contaba,2,0,0 
contabamos,1,0,0 
contabanse,1,0,0 
contacto,5,0,0 
contad,0,1,0 
contadas,0,0,1 
contadme,0,1,0 
contado,0,3,0 
contados,0,0,1 
contagiaba,1,0,0 
contaminarse,0,0,1 
contamos,0,1,0 
contamplaba,0,0,1 
contando,1,0,2 
contandoselo,0,1,0 
contar,0,10,1 
contara,0,1,0 
contare,0,8,0 
contarla,0,1,0 
contarle,1,2,0 
contarlo,0,1,0 
contarme,0,1,0 
contarmela,0,1,0 
contaron,0,2,0 
contarte,0,3,0 
conte,0,6,0 
contemos,0,1,0 
contempla,1,0,0 
contemplaba,1,1,9 
contemplacion,0,0,8 
contemplaciones,1,0,1 
contemplado,1,1,0 
contemplados,1,0,0 
contemplando,2,0,7 
contemplandolos,1,0,0 
contemplar,1,0,5 
contemplo,1,1,5 
contemporanea,0,3,0 
contemporaneos,0,1,1 
contener,0,1,2 
contenerle,1,0,0 
contenerme,0,1,0 
contenerse,3,0,0 
contenga,0,1,0 
contenia,0,3,1 
contenian,0,1,0 
contenida,0,1,1 
contenidas,1,0,0 
contenido,0,1,3 
contenidos,1,0,0 
conteniendo,0,2,0 
contenta,1,1,1 
contentabase,1,0,0 
contentando,0,1,0 
contentase,1,0,0 
contentate,0,1,0 
contente,0,0,1 
contenten,1,0,0 
contentisimo,0,1,0 
contento,2,7,1 
contentos,1,0,0 
contertulios,1,0,0 
contestaba,2,0,3 
contestacion,0,0,4 
contestaciones,0,0,4 
contestadle,0,1,0 
contestado,0,0,3 
contestados,0,0,1 
contestamos,0,1,1 
contestan,0,1,0 
contestando,3,0,0 
contestandole,0,1,0 
contestar,0,1,7 
contestara,0,1,0 
contestare,0,1,0 
contestarle,0,1,0 
contestarme,0,1,0 
contestarnos,0,1,0 
contestaron,0,17,0 
contestarte,0,1,0 
contestasen,0,2,0 
conteste,0,16,0 
contestes,0,1,0 
contesto,3,78,25 
contiene,0,1,0 
contienen,0,2,0 
contigo,1,21,1 
continente,0,0,2 
continua,2,0,2 
continuaba,0,0,1 
continuaban,0,1,0 
continuacion,0,3,3 
continuamente,2,1,4 
continuamos,0,1,0 
continuando,0,0,1 
continuar,2,1,0 
continuaron,1,0,0 
continuas,2,0,6 
continue,0,3,2 
continuen,0,0,1 
continuo,7,2,29 
continuos,0,0,3 
conto,2,15,0 
contoneo,0,0,1 
contorneabanse,0,0,1 
contorneada,0,0,1 
contorno,0,0,1 
contornos,0,0,3 
contorsiones,0,0,1 
contra,9,37,40 
contrabando,2,0,0 
contraccion,1,1,0 
contraerse,1,0,0 
contraia,1,0,1 
contraida,0,0,2 
contraido,0,0,4 
contraidos,0,0,2 
contralto,0,0,1 
contramaestre,1,0,0 
contrapeso,0,1,0 
contraria,0,0,1 
contrariado,0,1,0 
contrariarme,0,1,0 
contrariedad,0,0,1 
contrariedades,0,0,1 
contrario,1,5,11 
contrarios,0,1,0 
contrastaban,1,0,0 
contraste,1,0,0 
contratiempo,0,1,0 
contrato,0,2,0 
contrayendo,0,0,1 
contribuido,1,0,0 
contribuir,0,0,1 
contrincante,0,0,2 
contritamente,0,0,3 
contrito,0,0,2 
contuvieron,1,0,0 
contuvo,1,0,0 
convalecencia,0,0,1 
convaleciente,0,0,1 
convence,0,0,1 
convencer,1,0,1 
convencera,0,0,1 
convencerle,0,1,0 
convencerme,0,1,1 
convencerse,3,0,2 
convencerte,0,0,1 
convenci,0,0,1 
convencia,0,0,2 
convencian,1,0,0 
convencida,1,0,2 
convencido,2,0,4 
convencidos,1,0,1 
convenciendo,0,0,1 
convenciendose,0,1,0 
convenciera,0,0,1 
convencimiento,0,0,1 
convencio,1,3,3 
convencionalismos,0,1,0 
convenciones,0,0,1 
convenciose,0,0,1 
convendria,0,1,0 
convenga,0,1,2 
convenia,1,0,3 
convenida,0,0,2 
conveniencia,0,0,2 
conveniencias,0,0,2 
conveniente,0,2,0 
convenir,0,0,1 
convento,1,0,7 
conventos,0,1,1 
conventual,0,0,2 
convenza,0,0,2 
conversaban,1,0,0 
conversacion,1,2,14 
conversaciones,1,0,4 
conversando,0,4,1 
conversar,0,5,0 
conversion,1,0,0 
converti,0,2,0 
convertia,0,0,2 
convertian,0,0,1 
convertida,1,1,0 
convertidas,0,2,1 
convertido,0,6,2 
convertidos,0,2,0 
convertir,1,1,0 
convertira,0,1,0 
convertire,0,1,0 
convertirme,0,1,1 
convertirse,0,3,3 
convertirte,0,0,1 
conviccion,0,0,1 
convidado,0,4,1 
convidados,1,3,1 
conviene,0,0,7 
convierta,0,1,1 
convierte,0,0,1 
convierten,0,1,1 
convierto,0,0,1 
conviniera,0,0,2 
convirtiendolas,0,1,0 
convirtiendose,0,3,0 
convirtiera,1,0,0 
convirtieron,1,0,0 
convirtio,0,12,2 
convite,1,0,0 
convoyes,0,0,2 
convulsiones,0,1,1 
convulsivamente,1,0,0 
convulso,0,1,0 
conyugal,2,0,1 
copa,0,18,0 
copas,1,0,1 
copia,0,0,1 
copiado,0,1,0 
copias,0,0,1 
copiosas,0,1,0 
copita,1,0,0 
copla,0,0,1 
copudo,0,1,0 
copulaba,0,1,0 
copulacion,0,1,0 
copulaciones,0,1,0 
coqueteaban,1,0,0 
coqueteos,1,0,0 
coqueteria,0,0,1 
coqueterias,1,0,0 
coral,1,0,0 
coran,0,8,0 
coraza,0,1,0 
corazas,0,1,1 
corazon,8,57,16 
corazones,0,4,1 
corcel,0,2,1 
corceles,1,0,0 
cordaje,2,0,0 
cordel,0,1,0 
cordial,0,2,0 
cordialidad,0,2,0 
cordialmente,0,2,0 
cordilleras,0,0,1 
cordoba,0,0,2 
cordon,0,0,1 
cordova,0,0,10 
cordura,0,0,1 
coreando,1,0,0 
cornalinas,0,1,0 
corneja,0,1,0 
corneta,1,0,0 
cornetas,1,0,0 
cornisas,1,0,0 
cornudo,0,1,0 
coro,0,3,1 
corola,0,0,1 
corona,0,4,2 
coronada,1,2,1 
coronado,0,1,1 
corral,6,0,0 
corrales,2,0,0 
corre,1,1,3 
correa,0,1,0 
correas,0,1,0 
correccion,0,0,2 
correcta,1,0,0 
correctas,0,0,2 
correctivo,0,0,1 
corredizos,1,0,0 
corredor,0,4,3 
corredores,1,0,0 
corregidor,0,0,2 
corregidos,0,0,2 
corregire,0,0,1 
corregirme,0,0,1 
correligionarios,0,0,2 
corren,1,1,0 
correo,1,0,3 
correos,0,1,1 
correr,7,1,3 
correria,2,0,0 
correrias,3,0,0 
corresponde,1,0,0 
correspondencia,1,0,1 
corresponder,0,0,1 
correspondes,0,0,1 
correspondia,2,3,2 
correspondian,0,0,1 
correspondiente,0,0,1 
correspondio,0,2,1 
correteaba,1,0,0 
corri,1,1,0 
corria,8,3,3 
corrian,4,4,0 
corridas,0,0,2 
corrido,2,0,0 
corriendo,7,2,2 
corriente,0,2,1 
corrientes,0,1,0 
corrieron,0,3,1 
corriese,1,1,0 
corrio,3,2,2 
corro,2,0,0 
corrompido,0,0,1 
corros,1,0,0 
corta,1,2,5 
cortaban,2,0,0 
cortada,0,1,1 
cortadas,0,1,1 
cortadle,1,0,0 
cortado,0,3,1 
cortala,0,1,0 
cortale,0,2,0 
cortando,2,1,0 
cortandote,0,1,0 
cortar,1,2,1 
cortara,0,1,0 
cortaran,1,1,0 
cortarle,0,2,1 
cortarme,0,1,0 
cortaron,0,1,0 
corte,3,5,25 
cortedad,1,0,3 
cortejo,1,0,0 
cortemos,0,1,0 
corten,0,1,0 
cortes,0,2,11 
cortesana,0,4,1 
cortesanas,0,1,2 
cortesano,0,0,1 
cortesanos,1,2,4 
cortesia,0,1,1 
cortesias,0,0,1 
corteza,1,0,0 
cortezas,1,0,1 
cortijo,0,0,1 
cortina,0,0,6 
cortinaje,0,1,4 
cortinajes,2,2,5 
cortinas,0,2,1 
corto,2,6,4 
cortos,1,0,0 
corvetas,0,1,0 
cosa,11,45,10 
cosaco,0,0,1 
cosas,17,50,15 
coscorron,1,0,0 
coscorrones,0,0,1 
cosechas,1,0,1 
coserte,0,1,0 
cosi,0,1,0 
cosidas,0,1,0 
cosido,0,1,0 
cosiendo,0,1,0 
cosieron,0,1,0 
cosmopolis,0,0,1 
cosmopolitismo,1,0,0 
cosquillas,1,2,0 
cosquilleo,0,0,1 
costa,6,7,2 
costaba,1,0,0 
costado,0,2,2 
costados,2,0,0 
costara,1,1,0 
costarle,1,0,0 
costas,1,1,2 
costo,0,0,1 
costosos,1,0,1 
costumbre,3,8,12 
costumbres,0,3,2 
cotejo,0,0,1 
covachuelistas,0,0,1 
covoyes,0,0,1 
coyuntura,0,0,1 
coz,0,0,1 
craneo,2,0,3 
crea,3,2,5 
creaban,0,0,1 
creacion,1,0,0 
creada,0,0,1 
creado,1,0,3 
creador,0,4,1 
creais,0,2,0 
creame,1,0,2 
crean,1,0,0 
creando,0,0,1 
crear,0,0,1 
crearon,0,1,0 
crearse,0,0,1 
creas,1,5,0 
crece,0,1,0 
crecer,0,0,2 
creceras,0,0,2 
crecian,0,0,1 
crecido,0,0,1 
creciendo,0,4,0 
creciente,1,1,2 
crecientes,0,0,1 
crecimiento,1,0,0 
crecimos,0,1,0 
crecio,0,1,1 
credito,0,1,0 
credulidad,1,0,1 
credulo,0,0,1 
cree,0,0,16 
creedme,0,0,1 
creeis,0,1,0 
creencia,0,0,1 
creencias,0,3,0 
creer,1,1,9 
creera,0,0,1 
creeran,1,0,0 
creere,0,1,0 
creeria,0,1,1 
creerla,1,0,1 
creerlo,2,1,1 
creerme,0,0,1 
creerse,0,0,2 
crees,2,5,2 
crei,1,5,3 
creia,8,4,5 
creiame,0,1,0 
creian,1,0,0 
creianla,1,0,0 
creiase,0,0,1 
creimos,0,1,0 
creo,1,7,15 
crepusculo,2,0,1 
crepusculos,0,0,1 
crespa,0,0,1 
cresta,2,0,0 
creyendo,8,2,1 
creyendonos,1,0,0 
creyente,0,4,0 
creyentes,0,23,0 
creyera,0,0,1 
creyo,8,3,6 
crezco,0,0,1 
criadas,1,0,0 
criado,0,2,3 
criados,1,0,6 
crianza,0,1,0 
criarse,0,1,0 
crias,1,0,0 
criatura,3,5,1 
criaturas,0,2,2 
cribada,0,2,0 
cribadas,0,1,0 
crimen,4,11,2 
crimenes,1,0,1 
criminal,1,5,0 
criminales,0,0,3 
crin,0,2,0 
crio,1,0,0 
criolla,0,0,1 
criollo,0,0,1 
crisis,1,0,0 
crispada,1,0,0 
crispadas,2,0,0 
cristal,2,2,1 
cristales,1,0,4 
cristaliza,0,1,0 
cristalizadas,1,0,0 
cristiana,1,0,2 
cristianas,0,0,1 
cristianismo,1,0,0 
cristiano,1,0,4 
cristianos,1,2,1 
cristo,5,0,5 
critica,0,6,0 
criticas,0,0,2 
critico,0,1,0 
criticos,0,1,0 
cromo,0,0,1 
cromos,0,0,1 
cronica,0,0,1 
cronicas,0,2,0 
cronologia,0,1,0 
crucecillas,0,0,1 
crucecitas,1,0,0 
crucero,2,0,0 
cruceros,1,0,0 
cruces,0,0,5 
crucificado,0,0,1 
crucificalos,0,1,0 
crucificasen,0,1,0 
crucifijo,0,0,1 
crucifiquen,0,1,0 
crucifixion,0,3,0 
cruda,2,0,2 
cruel,3,1,6 
crueldad,0,0,1 
crueles,4,4,4 
cruelmente,1,0,1 
crujia,1,0,0 
crujian,1,0,0 
crujido,1,0,0 
cruz,1,0,5 
cruza,1,0,0 
cruzaba,1,0,0 
cruzadas,0,2,0 
cruzado,1,0,2 
cruzados,1,1,0 
cruzamientos,0,0,1 
cruzando,0,0,1 
cruzar,0,0,1 
cruzaron,0,0,1 
cruzo,0,0,1 
cuaderno,0,0,1 
cuadernos,0,1,2 
cuadraba,0,0,1 
cuadrado,1,1,0 
cuadragesimo,0,2,0 
cuadras,1,0,0 
cuadrilla,1,0,0 
cuadrillas,0,0,1 
cuadro,0,1,4 
cuadros,0,1,2 
cual,25,60,42 
cuales,4,13,16 
cualidades,0,6,1 
cualquier,3,5,3 
cualquiera,2,0,1 
cuan,4,12,8 
cuando,75,206,140 
cuanta,1,3,0 
cuantas,6,5,4 
cuantia,0,1,0 
cuantiosos,0,0,1 
cuanto,16,61,65 
cuantos,11,9,17 
cuarenta,6,12,2 
cuarta,0,8,1 
cuartel,0,0,2 
cuartillas,1,0,0 
cuartillos,0,0,1 
cuarto,2,6,7 
cuartos,0,1,1 
cuatro,12,32,16 
cuatrocientos,0,3,0 
cuba,1,0,0 
cubierta,17,4,5 
cubiertas,1,1,2 
cubierto,3,8,1 
cubiertos,0,1,1 
cubil,0,1,0 
cubras,0,1,0 
cubre,0,1,1 
cubren,0,3,0 
cubri,0,1,0 
cubria,1,3,0 
cubrian,1,0,1 
cubriendo,1,0,0 
cubriendola,0,3,0 
cubriendolo,0,1,0 
cubriendome,0,1,0 
cubriendose,1,1,0 
cubrieron,0,2,0 
cubrimos,0,1,0 
cubrio,0,3,0 
cubriose,0,1,0 
cubrir,0,0,2 
cuchicheaban,1,0,1 
cuchicheo,2,0,0 
cuchilladas,0,1,0 
cuchillo,2,9,0 
cuelga,0,0,1 
cuello,10,7,4 
cuellos,1,1,0 
cuenta,9,25,5 
cuentame,0,2,0 
cuentanos,0,2,0 
cuentas,3,1,3 
cuentase,0,1,0 
cuente,0,1,1 
cuentes,0,3,0 
cuenteselo,0,0,1 
cuentista,0,3,0 
cuentistas,0,6,0 
cuento,2,12,0 
cuentos,2,29,1 
cuerda,1,4,1 
cuerdas,3,1,0 
cuernos,0,1,0 
cuero,0,0,1 
cuerpecito,0,0,1 
cuerpo,14,28,33 
cuerpos,2,0,5 
cuervo,0,1,0 
cuervos,1,0,0 
cuesta,6,0,2 
cuestan,1,0,0 
cueste,0,2,0 
cuestion,3,1,2 
cuestiones,1,0,1 
cuida,1,1,1 
cuidaba,0,0,3 
cuidadito,0,0,1 
cuidado,6,9,3 
cuidados,0,1,0 
cuidadosamente,3,6,2 
cuidadoso,0,1,0 
cuidando,0,0,1 
cuidaron,0,1,0 
cuidarse,0,1,0 
cuide,0,2,1 
cuiden,0,1,0 
cuido,0,3,0 
culata,2,0,0 
culatazos,0,0,1 
culebra,0,4,0 
culebron,1,0,0 
culminante,0,0,1 
culpa,5,9,4 
culpabilidad,0,1,0 
culpable,0,2,3 
culpables,0,0,1 
culpas,0,1,6 
culta,0,1,1 
cultivado,0,1,0 
cultive,0,1,0 
cultivo,1,0,0 
culto,0,0,1 
cultura,0,2,1 
cumbre,0,5,1 
cumplamos,0,1,0 
cumplan,0,1,0 
cumplase,0,3,0 
cumple,0,0,1 
cumples,0,4,0 
cumplia,1,0,0 
cumplid,0,0,2 
cumplido,1,4,0 
cumpliendo,1,2,0 
cumpliendose,1,1,0 
cumpliera,0,1,1 
cumplieron,0,1,0 
cumplimiento,0,0,1 
cumplir,2,5,16 
cumplire,0,0,1 
cumpliremos,0,3,0 
cumplirlas,0,1,0 
cumplirlo,0,0,1 
cumulo,0,0,2 
cuna,0,0,2 
cupula,0,18,0 
cura,15,1,27 
curacion,1,0,4 
curado,0,7,2 
curar,0,1,0 
curara,0,1,0 
curaras,0,1,0 
curare,0,1,0 
curarla,0,2,0 
curarse,0,0,1 
curas,4,1,4 
curiosa,1,0,0 
curiosamente,0,0,1 
curiosas,1,0,2 
curiosidad,9,1,15 
curioso,0,1,2 
curiosos,2,0,1 
curo,0,2,0 
curso,3,1,1 
curtidores,0,0,1 
curva,1,0,1 
curvaban,1,0,0 
curvada,1,0,0 
curvas,1,0,0 
curvos,1,0,0 
custodiado,1,0,0 
cutis,1,0,1 
cuya,7,9,15 
cuyas,6,4,5 
cuyo,5,8,14 
cuyos,2,4,4 
cuñada,3,1,0 
cuñado,6,0,0 
cuñados,0,1,0 
d,0,1,1 
da,4,6,4 
daba,8,9,11 
daban,3,1,6 
dada,1,0,0 
dadle,0,1,0 
dadme,0,1,0 
dado,3,10,16 
dados,0,0,1 
dahab,0,1,0 
dale,0,3,1 
dales,0,1,0 
dalila,0,1,0 
dama,0,2,13 
damas,1,4,7 
damasco,0,5,0 
dame,0,3,1 
damisela,0,0,1 
damos,0,3,3 
dan,2,2,2 
dando,3,5,9 
dandole,1,1,3 
dandome,1,3,1 
dandonos,0,1,0 
dandose,0,0,2 
dandy,0,0,1 
dantesca,0,0,1 
danza,0,4,0 
danzaban,1,1,0 
danzar,1,1,0 
danzas,0,0,1 
dar,9,19,24 
dara,0,2,4 
daras,0,0,1 
dare,0,3,1 
daria,2,0,1 
darla,1,0,1 
darlas,1,0,0 
darle,2,8,0 
darles,0,0,1 
darme,0,3,1 
darnos,0,2,1 
darse,6,1,3 
darte,0,3,0 
darwin,0,1,0 
das,0,1,0 
data,0,0,1 
date,0,0,1 
datiles,0,3,0 
dato,0,0,2 
datos,2,0,1 
daud,0,2,0 
daudet,0,1,0 
david,0,1,0 
dañara,0,1,0 
dañinos,0,0,1 
daño,4,10,5 
daños,0,0,1 
de,1739,3049,3447 
dean,0,0,3 
debajo,2,15,1 
debe,1,13,23 
debemos,0,5,3 
deben,1,3,6 
deber,2,2,14 
debera,0,0,1 
deberes,1,3,8 
deberse,1,0,0 
debes,0,4,3 
debia,3,2,6 
debian,4,0,0 
debido,0,4,0 
debiendo,0,1,0 
debiera,0,0,1 
debil,7,3,2 
debiles,2,1,1 
debilidad,1,2,8 
debilidades,0,0,1 
debilitada,0,0,1 
debilitado,0,1,2 
debilmente,0,1,0 
debio,1,1,2 
debo,1,3,19 
debut,2,0,0 
decadencia,0,0,2 
decadentes,1,0,0 
decaia,0,0,1 
decaida,0,0,1 
decaido,1,0,0 
decaimiento,1,0,0 
decameron,0,1,0 
decano,1,0,0 
decantacion,0,1,0 
decencia,2,1,0 
decente,2,0,0 
decentes,2,0,0 
decepciones,0,0,1 
dechados,0,0,1 
decia,13,17,24 
decian,9,6,3 
decid,0,0,1 
decidase,0,0,1 
